word_freq_remove,word_freq_free,word_freq_your,word_freq_000,word_freq_money,word_freq_hp,word_freq_george,char_freq_!,char_freq_$,capital_run_length_average,class
0,0,0,0,0,0,4.76,0,0,1.8,0
0,0.13,0.05,0,0,0.53,0.01,0,0.005,2.589,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0.16,0,0,0.64,0.05,0,0.015,2.758,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.36,0,0,0,3.142,0
0,0,1.01,0,0,0.67,1.01,0,0,1.851,0
0,0,0.38,0,0,0,0,0.276,0,1.104,0
0,0,0,0,0,0,0,0,0,2.921,0
0,0,0,0,0,0,3.44,0,0,1.5,0
0,0,0,0,0,1.9,0,0,0,2.296,0
0,0,0,0,0,0,0,0.413,0,3.052,0
0,0.42,0.42,0,0,1.7,0.85,0.134,0,2.202,0
0,0,0.26,0,0,0.26,0,0,0,2.724,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,1.92,0,0,1,0
0,0,0,0,0,0,0,0.217,0,1.34,0
0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,1.607,0
0,0,1.16,0,0,0,0,0,0,2.125,0
0,0,0,0,0,15.38,0,0,0,6.8,0
0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,1.655,0
0,0,0,0,0,0,0,0,0,1.181,0
0,0,3.4,0,0,0,1.13,0,0,1,0
0,0,0,0,0,0.87,0,0,0,2.941,0
0,0,5.26,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.735,0,2.571,0
0,0,2.5,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.555,0
0,0,1.33,0,0,2,2,0,0,1.979,0
0,0,0,0,0,0,0,0,0,1.873,0
0,0,0,0,0,0,0,0,0,2,0
0,0,2.17,0,0,0,2.17,0,0,1,0
0,0,1.69,0,0,0,0,0,0,1.222,0
0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,1.31,1.97,0.116,0,2,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0.83,0,0,4.128,0
0,0,0,0,0,0,25,0,0,2,0
0,0,0,0,0,0,0,0,0,1.464,0
0,0,1.61,0,0,0,1.61,0.506,0,2.047,0
0,0,0,0,0,0,0,0,0,2.275,0
0,0,0,0,0,0,0.42,0,0,4.382,0
0,0,0.47,0,0,0,0,0,0.069,2.216,0
0.67,0,0.67,0,0,0,0.67,0,0,1.87,0
0,0,0,0,0,0,0,0,0,1.564,0
0,0,0,0,0,0,25,0,0,2.333,0
0,0,0,0,0,0,25,0,0,2.333,0
0,0,0,0,0,0,25,0,0,2.333,0
0,0,0,0,0,0.87,0,0,0,3.029,0
0,0,0,0,0,2.97,0,0,0.053,2.224,0
0,0,0,0,0,1.74,0,0.059,0,2.554,0
0,0,0,0,0,0,0,0,0,1.482,0
0,0,0,0,0,0.72,0,0,0,1.646,0
0,0,0.19,0,0,1.39,0,0,0,2.566,0
0,0,1.01,0,0,2.02,3.03,0,0,1.875,0
0,0,0,0,0,0.86,0,0.043,0,1.3,0
0,0,0,0,0,0,0,0,0,1.486,0
0,1.61,0,0,0,0,3.22,0,0,1.705,0
0,0,0,0,0,1.16,0,0,0,1.476,0
0,0,0,0,0,0,0,0.344,0,3.25,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2.2,0.55,0,0,3.596,0
0,0,1.16,0,0,0,0,0,0,1.225,0
0,0.1,0.63,0,0.05,1.47,0,0.038,0.061,1.704,0
0,0,2.5,0,0,0,0,0,0,1.142,0
0,0,1.58,0,0,1.58,3.17,0,0,1.4,0
0,0,1.31,0,0,1.31,2.63,0,0,1.75,0
0,0,1.4,0,0,0,0.7,0,0,18,0
0,0,0.65,0,0,1.3,0,0,0,1.411,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.99,0,0,2.824,0
0,1.07,1.07,0,0,0,0,0.367,0,2.161,0
0,0.71,0,0,0,0,1.42,0,0,1.387,0
0,1.92,0,0,0,0,2.88,0.171,0,1.291,0
0,0,0,0,0,0,0,0,0,2.028,0
0,0,0,0.38,0,3.48,0,0,0.108,2.634,0
0,0,0,0,0,1.58,0,0,0,1.92,0
0,0,0,0,0,0,0.7,0,0,4.043,0
0,0,0,0,0,0,0,0,0,2.211,0
0,0,0,0,0,3.03,0,0,0,2.321,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,8.69,4.34,0,0,3.333,0
0,2.32,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.05,0,0,0,1.78,0
0,0,0,0,0,0,0,0,0,1.983,0
0,0,0,0,0,0.49,0,0,0.017,1.403,0
0,0,0,0,0,0,0,0,0,1.363,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.12,0.12,3.63,0,0,0.016,2.309,0
0,1.98,0.66,0,0,0,0,0.44,0,1.382,0
0,0.27,0,0,0,0.27,0,0,0,2.52,0
0,0,0,0,0,0,1.17,0,0,3.862,0
0,0,0,0,0,1.12,0,0,0,1.583,0
0,1.4,0,0,0,0,0,0,0,1.393,0
0,0,0,0,0,1.18,0,0,0,3.317,0
0,0,0,0,0,0.78,0,0,0,2.472,0
0,0,0.76,0,0,0,0.76,0,0,1.269,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0.86,0,0,6.08,0.86,0.133,0,2.607,0
0,0,2.85,0,0,0,2.85,0,0,3.8,0
0,0,0,0,0,0,5,0.925,0,1.3,0
0,0,0.82,0,0,0,0.82,0,0,1.678,0
0,0,0.15,0,0,0.55,0.07,0,0.021,3.617,0
0,0,0.08,0,0,0.5,0.02,0,0.008,2.95,0
0,0,0,0,0,2.18,0,0,0,1.98,0
0,0,0.09,0,0,1.4,0.03,0,0.009,2.754,0
0,0,0.18,0,0,1.14,0.06,0,0.017,3.015,0
0,1.05,0,0,0,0,3.15,0.338,0,1.468,0
0,0,0,0,0,1.61,0,0,0,1.958,0
0,0,0,0,0,0.8,0,0,0.043,1.487,0
0,0.09,0.15,0,0.03,0,0.05,0.016,0,2.23,0
0,0,0,0,0,2.02,2.02,0.162,0,2.125,0
0,0,0,0,0,0,0,1.156,0,2.333,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2.15,0,0,0,1.718,0
0,0,1.47,0,0,0,0,0,0,2.928,0
0,0,0,0,0,0,0,0.595,0,1.5,0
0,0,0,0,0,0,0,0.763,0,2.222,0
0,0,0,0,0,2.22,0,0,0,1.764,0
0,0,0,0,0,0,11.11,0,0,1,0
0,0,0,0,0,0,11.11,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,2.58,0,0,1.72,0,0.11,0,1.812,0
0,0,0,0,0,2.99,0,0.043,0,2.468,0
0,0,0,0,0,4.08,0,0,0,1.681,0
0,1.23,0,0,0,0,2.46,0.192,0,1.535,0
0,0,0,0,0,0,0,0,0,1,0
0.66,0,0,0,0,8,1.33,0,0,2.673,0
0,0,0,0,0,0,0.81,0,0,1.125,0
0,0,0,0,0,1.37,0,0,0,2.727,0
0,0,0.57,0,0,0,0,0,0,1.379,0
0,0,0,0,0,0,0,0,0,1.529,0
0,0,1.25,0,0,1.87,1.25,0,0,2.238,0
0,0,0.94,0,0,1.42,0,0,0,2.24,0
0,0,0.18,0,0,3.06,0,0,0.039,2.313,0
0,0,0,0,0,0,0,0,0,2.342,0
0,0,0,0,0,0,0,0,0,1.619,0
0,0,0,0,0,0,0,0,0,1,0
0,0.55,2.23,0,0,0.55,0,0.085,0,1.142,0
0,0,0,0,0,2.08,0,0,0,2.108,0
0,0,0,0,0,0,4.54,0,0,3.7,0
0,0,0,0,0,0,0,0.523,0,2.272,0
0,0,1.25,0,0,0.5,0,0,0,1.732,0
0,0,0,0,0,0,0,0,0,1,0
0,0.19,1.06,0,0,1.53,0,0.019,0.009,1.885,0
0,0,0,0,0,0,0,0,0,1.523,0
0,0,0,0,0,2.64,0.52,0,0,1.577,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,6.25,3.12,0,0,3.454,0
0,0,0,0,0,0.58,0,0,0,6.428,0
0.33,0,3.85,0,0.33,0,0,1.027,0.051,4.984,0
0,0.38,6.17,0,0,0,0.38,0.109,0,1.043,0
0,0.5,0,0,0,0,0,0.181,0,2,0
0,0,0,0,0,0,0,0,0,1.484,0
0,0,0,0,0.13,0,0,0.024,0,1.666,0
0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,1.76,0.88,0,0,1.326,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0.57,0,0,5.2,0,0,0,1.883,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.9,0.9,0,0,1.45,0
0,0,0.13,0.13,0,2.09,0,0,0,2.556,0
0,0,0,0,0,0,5.12,0.375,0,2.25,0
0,0,0.3,0,0,0,1.21,0.042,0.042,1.183,0
0,0,0.86,0,0,0.43,0,0,0.124,1.974,0
0,0,0,0,0,0,1.2,0,0,3.38,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4.34,0,0,1,0
0,0,2.35,0,0,0,0,0,0,2,0
0,0.09,0.18,0,0,0.56,0.09,0,0.025,4.434,0
0,0,0.22,0,0,0.56,0.11,0,0.03,4.211,0
0,0,0.19,0,0,0.79,0.06,0,0.019,2.716,0
0,0,0.15,0,0,0.65,0.05,0,0.014,2.88,0
0,0,0,0,0,1.21,0,0,0,3.193,0
0,0,0,0,0,0,0,0,0,2,0
0,0.1,0.63,0,0.1,0,0,0.07,0.053,1.744,0
0,0,0.88,0,0,0,1.76,0,0,1.763,0
0,0,0.37,0,0,0,0.75,0,0.054,1.066,0
0,0,0,0,0,2.07,0,0,0.043,2.272,0
0,0,0,0,0,0,3.57,0,0,1.25,0
0,0,0.72,0,0,1.69,0,0,0,3.202,0
0,0.29,0.29,0,0,1.19,2.38,0.344,0,1.843,0
0,0,0,0,0,0,5,0,0,1.25,0
0,0,0,0,0,13.04,0,0,0,2.142,0
0.21,0,0.42,0,0,0.21,0,0,0.069,3.151,0
0,0,0,0,0,13.04,0,0,0,2.142,0
0,0,0,0.07,0,4.42,0,0,0.009,2.356,0
0,0,0,0,0,0,2.12,0,0,3,0
0,0,0,0,0,0,0.08,0,0,4.438,0
0,0,0,0,0,0,0,0,0,20,0
0,0,0.74,0.08,0,0.74,0,0,0,2.1,0
0,0,0,0,0,3.12,1.56,0,0,2.533,0
0,0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,0.28,0,0,0,1.641,0
0,0,0,0,0,0,1.17,0,0,1.294,0
0,0,0.64,0,0,0,0,0,0.097,2.451,0
0,0,0,0,0,1.16,0,0,0,3.379,0
0,0,0,0,0,0,0,0,0,2.714,0
0,0,0,0,0,0,0,0,0,5.857,0
0,0,0,0,1.73,0,0.86,0,0,1.352,0
0,0,0.72,0,0,1.69,0,0,0,3.179,0
0,0,0,0,0,0.31,0,0,0,2.607,0
0,0,0,0,0,3.57,0,0,0,1.733,0
0,0,2.87,0,0,2.15,1.43,0,0,3.9,0
0,0,0,0,0,2.63,0,0.15,0,1.906,0
0,0,0,0,0,3.82,0.1,0,0,2.221,0
0,0,2.63,0,0,5.26,2.63,0,0,3.076,0
0,0,0,0,0,0,0,0,0,1.222,0
0,0,0,0,0,0,0,0,0,2,0
0.62,0,0.31,0,0,0,0,0.247,0.049,3.732,0
0,0,0.76,0,0,1.27,0,0,0,1.794,0
0,0,2.32,0,0,0,0,0,0,1.611,0
0,0,4.02,0,0,0.75,0,0,0,4.446,0
0,0,0,0,0,1.61,0,0,0,1.666,0
0,0,0,0,0,3.73,1.86,0,0,1.9,0
0,0,1.96,0,0,0,0,0,0,2.142,0
0,0,0,0,0,1.19,0,0,0,1.836,0
0,0,0,0,0,2.53,0,0,0,2.28,0
0.05,0.1,0.46,0.05,0,1.84,0,0.029,0.021,1.871,0
0,0,0,0,0,0,0,0.436,0,3.071,0
0,0,1.21,0,0,0,3.03,0,0,1.535,0
0,0,0.04,0,0,0.04,0,0,0,2.655,0
0,0.62,0,0,0,1.87,0,0.103,0,1.347,0
0,0,1.53,0,0,10.76,0,0,0,4.807,0
0,0,0,0,0,1.81,0,0.05,0,2.293,0
0,0,3.79,0,0,0.69,0,0,0,1.203,0
0,0,0,0,0,0.39,0,0.128,0,1.229,0
0,0,0,0,0,0,0,0,0,2.235,0
0,0,0,0,0,6.74,0,0,0,1.8,0
0,1.28,0.42,0,0,1.7,0.85,0,0,2.44,0
0,0,1,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0.13,0,0,0,2.496,0
0,0,0,0,0,0,0.62,0,0,2,0
0,0,0,0,0,0,0,0,0,1.357,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0.15,0,0,0,0.105,0.079,1.962,0
0,0,0,0,0,0,1.25,0.195,0,1.444,0
0,0,8,0,0,0,0,0,0,5.888,0
0,4,0,0,0,0,4,0,0,1.111,0
0,0,0.1,0,0,0.47,0.05,0,0.013,3.591,0
0,0,0,0,0,3.64,0,0,0,1.915,0
0,0,0.23,0,0,0.69,0.07,0,0.021,3.007,0
0,0,0.17,0,0,0.65,0.05,0,0.016,2.853,0
0,0.01,0.05,0,0,0.56,0.01,0,0.005,3.364,0
0,0,0,0,0,0.19,0,0,0,2.204,0
0,0,0,0,0,0,0,0,0,1.692,0
0,0,0,0,0,3.3,0,0,0,1.569,0
0,0,0,0,0,3.16,0,0,0,1.56,0
0,0,0,0,0,4.16,0,0,0,1.714,0
0,0,0,0,0,15.38,0,0,0,3.125,0
0,0.4,0.8,0,0,0,0,0.301,0,1.576,0
0,0,0,0,0,3.44,1.72,0,0,2.533,0
0,0,0,0,0,3.44,1.72,0,0,2.533,0
0,0,0,0,0,1.25,0,0,0.069,1.804,0
0,0,1.19,0,0,1.78,2.38,0,0,2.203,0
0,0,0,0.09,0,3.2,0,0,0.125,2.356,0
0,0,2.24,0,0,0,1.12,0,0,2,0
0,0,1.49,0,0,0.37,0,0,0,2.28,0
0,0,0.76,0,0,0.76,1.52,0.487,0,1.956,0
0,0,2.4,0,0,1.6,2.4,0,0,2.065,0
0,0,1.12,0,0,0.56,0,0,0,2.486,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3.75,0
0,0,0,0,0,1.81,0,0,0,3.923,0
0,0,6.52,0,0,0,0,0,0,1.333,0
0,0,2.04,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,4.54,0,0,3.7,0
0,0,2.32,0,0,0,0,0,0,1.156,0
0,0,1.61,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.79,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,1.36,0,0,1.526,0
0,0,7.14,0,0,0,0,0,0,1,0
0,1.8,2.81,0,0,0,0,0.06,0,2.55,0
0,0,0.12,0,0,0,0,0,0,2.255,0
0,0,0,0,0,1.07,0,0.09,0,1.825,0
0,0.48,0.48,0,0,1.92,0,0,0,6.823,0
0,0,0,0,0,2.7,0,0,0,1.4,0
0,0,0,0,0,0,0,0.111,0,1.73,0
0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,1.388,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.72,0,0,3.904,0
0,0,0.61,0,0,0,0,0.327,0,1.068,0
0,0,0,0,0,0.28,0,0,0,1.651,0
0,0,0,0,0,0,2.12,0,0,3.187,0
0,0,0,0,0,0,0.17,0,0,4.326,0
0,0,1.36,0,0,0,2.73,0.42,0,1.387,0
0,0,0,0,0,0,0.54,0,0,4.25,0
0,0,0,0,0,3.12,1.56,0,0,3.285,0
0,0,0,0,0,0,0,0,0,2.227,0
0,0,0,0,0,3.91,0.55,0.367,0,2.208,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,3.875,0
0,0,0,0,0,3.2,0,0,0,2.464,0
0,0,0,0,0,2.26,0,0,0.331,2.287,0
0,0,1.4,0,0,0,0.7,0,0,18,0
0,0,1.07,0,0,0.35,0.71,0.244,0,1.974,0
0,0,2.81,0,0,0,1.4,0,0,1.125,0
0,0,0.59,0,0,0.59,1.19,0.312,0,1.818,0
0,0,0,0,0,0,1.49,0,0,1.625,0
0,0,0,0,0,0.44,0,0.126,0,3.637,0
0,0,0.81,0,0,1.22,0,0.068,0,2.282,0
0,0,1.1,0,0,0.55,2.2,0.177,0,1.867,0
0,0,0,0,0,0,0,0.666,0,1.222,0
0,0,1.28,0,0,0.64,1.92,0.209,0,1.888,0
0,0,0,0,0,0,0,0,0,1.714,0
0,0.37,0.37,0,0,0.37,0,0,0,2.643,0
0,0,0.37,0,0,1.11,1.86,0.32,0,1.923,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,2.06,1.37,0.216,0,2.754,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.14,0,0.596,0,2.133,0
0,0,0,0,0,0,0,0.314,0,2.473,0
0,0,0,0,0,2.63,2.63,0,0,1,0
0,0,0,0,0,1.02,0,0,0,2.967,0
0,0,0,0,0,0,1.8,0.085,0,1.735,0
0,0,0,0,0,1,2,0.487,0,2.291,0
0,0.06,0.78,0,0,1.99,0,0,0.008,1.972,0
0,0,0,0,0,0,2.5,0.833,0,1.937,0
0,0,0,0,0,4.47,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,1.33,0,0,0,1.33,0.227,0,2.037,0
0,0,3.27,0,0,0,1.63,0.263,0,2.12,0
0,0,0.81,0,0,0.81,2.43,0.406,0,1.958,0
0,0,0,0,0,0,1.4,0.1,0,1.682,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,1.85,0.098,0,1.312,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.07,1.07,0.185,0,2.24,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,2,0
0,0.25,1.75,0.25,0,0,0.25,0.042,0,1.204,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.8,0
0.68,0.34,2.73,0,0,0.34,0,0.048,0.048,1.411,0
0,0,0,0,0,0,0,0,0,3.3,0
0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,1.736,0
0,0,0,0,0,1.45,0,0,0,1.48,0
0,0.36,0.36,0,0,0.36,0,0.107,0,2.988,0
0,0,2.94,0,0,1.47,1.47,0.484,0,2.5,0
0,0,0,0,0,2.43,0.28,0.013,0,3.625,0
0,0,0,0,0,0,0,0,0,2.192,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.78,0,0,0,2.227,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,25,0,0,2.333,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,25,0,0,1,0
0,0,0,0,0,0.47,0.23,0,0.158,10.036,0
0,0,0,0,0,0,7.69,0,0,1,0
0,0,0,0,0,0.9,0.38,0,0,5.264,0
0,0,0,0,0,0,8.33,0,0,1.5,0
0.14,0,0,0,0,1.13,0.28,0,0,5.331,0
0,0,0,0,0,0,0,0,0,4.4,0
0,0,0,0,0,0,0,0.01,0.021,2.729,0
0,0,2.04,0,0,2.04,2.04,0,0,2.529,0
0,0,0,0,0,10,0,0,0,1,0
0,0,0.38,0,0,0.9,0.25,0.02,0,1.491,0
0,0,0.97,0,0,0.97,0.97,0,0,2.03,0
0,0,0.44,0,0,2.22,0,0,0,1.48,0
0,0,0.86,0,0,0.86,0.86,0,0,1.74,0
0,0,0.32,0,0,0.32,0.32,0,0,2.05,0
0,0,0.66,0,0,0.13,0,0,0,5.603,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,16.66,0,0,0,3.333,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,14.28,0,0,1,0
0,0,0,0,0,20,0,0,0,3.333,0
0,0,0.91,0,0,0,1.51,0,0,2.011,0
0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,2.428,0
0,0,0,0,0,9.09,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,14.28,0,0,1,0
0,0,0,0,0,0.21,0.63,0,0,2.457,0
0,0,0,0,0,18.18,0,0,0,2,0
0,0,0,0,0,10,0,0,0,1.333,0
0,0,0.7,0,0,0.17,0,0.019,0,2.059,0
0,0,0,0,0,5.88,1.47,0,0,3.037,0
0,0,0,0,0,16.66,0,0,0,4.333,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.289,0,1.076,0
0,0,0,0,0,0,0,0,0,6.666,0
0,0,0.01,0,0,0,0,0.002,0.09,2.577,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,1.13,0,0,2.27,0,0.136,0,1.812,0
0,0,0,0,0,3.44,0,0,0,2.818,0
0,0,0,0,0,1.58,0,0,0,1.384,0
0,0,0,0,0,0,0,0.476,0,2.642,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.57,0,0,0,4.808,0
0,0,0.39,0.06,0,1.04,0,0,0.03,1.571,0
1.78,0,0,0,0,0,0,0.586,0,1.307,0
0,0,0.58,0,0,0,0.58,0.107,0,1.531,0
0,0,0,0,0,1.08,0,0,0.166,2.804,0
0,0,0,0,0,0,0,0.373,0,1.714,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.646,0
0,0,0,0,0,0,0,0,0,2.646,0
0,0,0.55,0,0,0.55,0,0,0,1.601,0
0,0,0,0,0,2.56,2.56,0,0,2.142,0
0,0,0,0,0,1.75,0,0.045,0,2.333,0
0,0.6,0,0,0,0,1.2,0,0,1.074,0
0,0,2.08,0,0.16,0,0.16,0.022,0.377,3.918,0
0,0.24,0.88,0.04,0,1.76,0,0.071,0.071,1.983,0
0,0,1.93,0,0,0.52,0.35,0.057,0,1.472,0
0,0,0.19,0,0,0.58,0.09,0,0.041,3.298,0
0,0.02,0.04,0,0,0.48,0.04,0,0.004,2.63,0
0,0,0.17,0,0,0.96,0.05,0,0.016,2.777,0
0,0,0.16,0,0,0.62,0.05,0,0.016,2.787,0
0,0,0,0.05,0,1.16,0,0,0.053,1.864,0
0,0,2.81,0,0,0,0.7,0,0,2.232,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.72,0,0,0,1.481,0
0,0,0.27,0,0,1.93,0,0,0.084,1.231,0
0,0,1.69,0,0,1.69,1.69,0,0.63,3.083,0
0,0,0,0,0,0,0.87,0,0,1.269,0
0,0,0,0,0,0,0.97,0,0,4.312,0
0,0,0,0,0,0.42,0,0,0,1.652,0
0,0,0,0,0,0,4.16,0,0,1.333,0
0,0,0,0,0,2.94,0,0,0,1.695,0
0,0,1.16,0,0,0,0,0,0,1.541,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0.28,0,0,0.28,0,0,0,2.902,0
0,0,0,0,0,7.46,0,0,0,1.961,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,25,0,0,2,0
0,0,1.61,0,0,0,0,0,0,1.35,0
0,0,0.56,0,0.56,0,1.12,0,0,2.236,0
0,0,0,0,0,0,0,0,0.219,1.911,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0.74,0,0,0,0,0,1.863,0
0,0,0,0,0,0,0,0,0,1.59,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.97,0,0,0,0,0,2,0
0,0,2.12,0,0,2.12,0,0,0,2.708,0
0,0,1.96,0,0,0,0,0,0,2,0
0,0,0,2.12,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0.83,0,0,4.484,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,20,0,0,0,0,20,0,0,1,0
0,0,0.34,0,0,1.36,1.02,0,0,1.696,0
0,0,1.57,0,0,3.14,0.78,0,0,3.971,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,5.88,0,0,2.285,0
0,0,0.95,0,0,1.27,1.91,0,0,2.186,0
0,0,0,0,0,0.37,0,0,0,1.663,0
0,0,0,0,0,0,0,0,0,2.142,0
0,0,0.97,0,0,1.29,1.94,0,0,2.197,0
0,0,1.85,0,0,2.31,0,0,0,2.982,0
0,0.25,0.65,0.05,0,1.3,0,0.022,0.058,1.979,0
0,0,0,0,0,0.81,1.62,0.143,0,1.055,0
0,0,1.4,0,0,0,0.7,0,0,17.952,0
0,0,0,0,0,0,0,0,0,2.508,0
0,0,0.39,0,0.39,0,0.39,0,0,1.354,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0.07,0,0,1.99,0,0.031,0,1.912,0
0,0,0,0,0,0.22,0,0,0,1.768,0
0,0,0,0,0,0.33,0,0,0,1.87,0
0,0,0,0,0,2.48,0,0,0,1.641,0
0,0,1.28,0,0,0.85,1.7,0,0,2.108,0
0,0,0,0,0,0.77,0,0,0,1.767,0
0,0,1.01,0,0,1.52,1.52,0,0,1.836,0
0,0,0.89,0,0,0,2.67,0,0,1.85,0
0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0.709,0,2.3,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,0,0,0,0,0,0,0,0,4.7,0
0,0,0,0,0,1.63,0,0,0,1.48,0
2.22,0,0,0,0,0,0,0,0.665,4.571,0
2.22,0,0,0,0,0,0,0,0.665,4.571,0
0,0,0,0,0,0,0,0,0,1.552,0
0,0,1.06,0,0,1.06,0,0,0,1.4,0
0,0,0.88,0,0,1.32,0.88,0,0,2.588,0
0,0,0.51,0,0,1.54,1.54,0,0,2.6,0
0,0,0.45,0,0,2.73,0.91,0,0,2.158,0
0,0,0.15,0,0,0.79,0.05,0,0.014,3.117,0
0,0,0,0,0,0.35,0,0,0,1.506,0
